feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
aspect|Moon|Neptune|opposition,0.04772162386081193,0.04468185584092793,0.0026908517394169515,1.068031373421594,1.1296675975699253,0.31840796019900497,0.258616315564705,0.9090651220512215,6035,200,exceso
aspect|Moon|Neptune|trine,0.084009942004971,0.08892460646230321,0.003750484862049283,0.944732232698543,-1.3104077574244137,0.208955223880597,0.19005793073421526,0.9090651220512215,6035,200,déficit
aspect|Moon|Neptune|square,0.0820215410107705,0.07762054681027342,0.0036912371829431524,1.0566988301596787,1.1922816070540383,0.27860696517412936,0.23315084401773636,0.9090651220512215,6035,200,exceso
angular|Moon|MC,0.041425020712510356,0.044478044739022386,0.0026837582857383124,0.9313588525658932,-1.137592771575601,0.30845771144278605,0.255290566365177,0.9090651220512215,6035,200,déficit
angular|Sun|MC,0.04722452361226181,0.04436371168185582,0.002783196188775419,1.0644854053448378,1.0278872692998038,0.3283582089552239,0.30400285867623394,0.9090651220512215,6035,200,exceso
lunar_distance|apogee,0.2538525269262635,0.24715990057995021,0.005364740733136467,1.0270781236382167,1.247520929571643,0.26865671641791045,0.2122065509008589,0.9090651220512215,6035,200,exceso
aspect|Sun|Saturn|opposition,0.04689312344656172,0.044330571665285846,0.00241119250062155,1.0578055207729826,1.062773619532786,0.3582089552238806,0.2878846256051739,0.9090651220512215,6035,200,exceso
house|Pluto|6,0.0811930405965203,0.08631648715824358,0.003503563369637802,0.9406434769254396,-1.462353044938058,0.1791044776119403,0.14364448951374417,0.9090651220512215,6035,200,déficit
house|Pluto|3,0.08583264291632146,0.0821317315658658,0.0034565790623428574,1.0450606760614527,1.0706861563719594,0.24875621890547264,0.28431056946885847,0.9090651220512215,6035,200,exceso
house|Pluto|4,0.08583264291632146,0.08245733222866608,0.003318092091191994,1.040934027289352,1.0172444268847385,0.31840796019900497,0.3090371662715959,0.9090651220512215,6035,200,exceso
house|Neptune|7,0.08053024026512014,0.08503728251864122,0.0037091488016059377,0.9469992205767737,-1.215114975050255,0.22885572139303484,0.22432224284071947,0.9090651220512215,6035,200,déficit
house|Pluto|1,0.08069594034797017,0.08556752278376133,0.0037278863993528916,0.94306738962045,-1.306794766234505,0.208955223880597,0.19128242316674554,0.9090651220512215,6035,200,déficit
house|Uranus|6,0.09096934548467274,0.08515327257663628,0.003462271271879658,1.0683012259194395,1.6798432160051187,0.13930348258706468,0.0929878243507142,0.9090651220512215,6035,200,exceso
house|Jupiter|9,0.08748964374482188,0.08341425020712516,0.003957991254308941,1.048857281910191,1.0296620876208262,0.3781094527363184,0.303168658554398,0.9090651220512215,6035,200,exceso
house|Neptune|6,0.08649544324772163,0.08248798674399332,0.003548084500933504,1.0485823046714147,1.129470423456357,0.26865671641791045,0.2586994395038442,0.9090651220512215,6035,200,exceso
house|Neptune|5,0.08550124275062138,0.08187655343827671,0.0034697525494695367,1.0442701745509742,1.0446535482476451,0.31840796019900497,0.29618312109923833,0.9090651220512215,6035,200,exceso
house|Neptune|2,0.08169014084507042,0.0863628831814416,0.003483090220937556,0.9458940905602455,-1.3415507609542758,0.15920398009950248,0.17974170053845986,0.9090651220512215,6035,200,déficit
