feature,obs_freq,null_mean,null_std,rel_risk,z_score,p_montecarlo,p_value,p_fdr,n_events,k_controls,direction
angular|Sun|IC,0.049773755656108594,0.04460784313725484,0.0039713710093217044,1.115807269653425,1.3007881929762266,0.19900497512437812,0.19333096451186643,0.9052438103026216,2652,200,exceso
aspect|Mars|Jupiter|opposition,0.058823529411764705,0.054588989441930566,0.003294139173940478,1.077571320024868,1.2854769474626493,0.23880597014925373,0.19862566731935197,0.9192211115476987,2652,200,exceso
aspect|Mars|Uranus|opposition,0.05090497737556561,0.04700037707390643,0.0031029668785645215,1.083075935657268,1.2583441765467713,0.24875621890547264,0.20826731111892158,0.9527631014405837,2652,200,exceso
house|Mars|11,0.07654600301659126,0.0829656862745098,0.00545102389212206,0.9226224292694013,-1.177702278501551,0.23880597014925373,0.23891531823949522,0.9604878450436273,2652,200,déficit
house|Neptune|2,0.08069381598793364,0.08675904977375568,0.005129912641528087,0.9300910533063866,-1.1823269146383235,0.24875621890547264,0.23707601014050184,0.9604878450436273,2652,200,déficit
aspect|Moon|Mercury|square,0.08521870286576169,0.07890460030165916,0.005237318308736185,1.080021982748321,1.2055983982432765,0.2885572139303483,0.2279723771080439,0.9604878450436273,2652,200,exceso
angular|Moon|DSC,0.048265460030165915,0.04427601809954744,0.003351049940209357,1.0901039005280209,1.1905050661134682,0.31840796019900497,0.2338479400091582,0.9604878450436273,2652,200,exceso
house|Mercury|11,0.07692307692307693,0.08361613876319758,0.005679713308522179,0.9199549041713643,-1.1784154369337598,0.27860696517412936,0.23863102651205417,0.9604878450436273,2652,200,déficit
aspect|Moon|Neptune|opposition,0.049396681749622924,0.044722850678732974,0.003890835083368886,1.1045065553728777,1.2012411142450956,0.26865671641791045,0.22965768517160196,0.9604878450436273,2652,200,exceso
house|Jupiter|12,0.07880844645550528,0.08511312217194567,0.005134420907163862,0.9259259259259263,-1.227923427088674,0.23880597014925373,0.21947571421975456,0.9604878450436273,2652,200,déficit
house|Uranus|9,0.0757918552036199,0.08227375565610867,0.005312277917455478,0.9212154544204584,-1.2201734459693943,0.24875621890547264,0.2223991308585031,0.9604878450436273,2652,200,déficit
house|Mercury|9,0.07654600301659126,0.08334841628959282,0.005619907341957075,0.9183858125226197,-1.2104137771482704,0.25870646766169153,0.22612015793737392,0.9604878450436273,2652,200,déficit
aspect|Mars|Pluto|square,0.07918552036199095,0.08420814479638013,0.004151989860022256,0.9403546480386884,-1.2096909201898336,0.2885572139303483,0.22639751526666654,0.9604878450436273,2652,200,déficit
aspect|Uranus|Pluto|square,0.14630467571644043,0.14831070889894415,0.001642435523627247,0.9864741177667042,-1.2213771278360372,0.25870646766169153,0.22194326304401224,0.9604878450436273,2652,200,déficit
house|Moon|1,0.09012066365007541,0.08318815987933638,0.005718693579945283,1.0833352219930645,1.212253056371201,0.24875621890547264,0.2254155275182676,0.9604878450436273,2652,200,exceso
aspect|Saturn|Neptune|sextile,0.08031674208144797,0.07858597285067874,0.001485955775599677,1.022023895206564,1.164751508214136,0.26865671641791045,0.24411959267929767,0.9622693718689892,2652,200,exceso
aspect|Moon|Pluto|trine,0.09577677224736049,0.08923453996983412,0.005617734156603863,1.0733150221846606,1.1645677946215605,0.25870646766169153,0.24419398632856257,0.9622693718689892,2652,200,exceso
lunar_phase|cuarto_creciente,0.11877828054298642,0.12577677224736047,0.006073977939728759,0.9443578366710637,-1.152208943433631,0.27860696517412936,0.24923522347743618,0.9630642615924233,2652,200,déficit
house|Saturn|8,0.0773001508295626,0.08378205128205136,0.0056017674517241855,0.9226337818983744,-1.1571170185748576,0.27860696517412936,0.24722455444495547,0.9630642615924233,2652,200,déficit
aspect|Moon|Saturn|trine,0.08257918552036199,0.08891214177978889,0.005579646112304033,0.9287728747428905,-1.1350103809382628,0.2885572139303483,0.25637096887467536,0.9654922639284239,2652,200,déficit
aspect|Moon|Mercury|conjunction,0.0392156862745098,0.04374999999999992,0.003967309674775743,0.8963585434173685,-1.1429190300720413,0.3383084577114428,0.2530722106257766,0.9654922639284239,2652,200,déficit
aspect|Moon|Jupiter|opposition,0.048265460030165915,0.04386312217194563,0.0038849616539931124,1.1003653556845066,1.133174082605267,0.29850746268656714,0.2571411557196305,0.9654922639284239,2652,200,exceso
aspect|Uranus|Neptune|conjunction,0.16666666666666666,0.16546757164404213,0.0010636817759040467,1.0072467070780735,1.1273061641066353,0.39800995024875624,0.2596130571101591,0.9656635208396571,2652,200,exceso
aspect|Saturn|Pluto|opposition,0.02526395173453997,0.024029034690799332,0.0011219861312095707,1.0513927030207952,1.1006526813386908,0.3681592039800995,0.27104784787127023,0.9745319291406606,2652,200,exceso
aspect|Moon|Venus|conjunction,0.03996983408748114,0.04403280542986419,0.003697152452234954,0.9077285377863425,-1.0989461199867347,0.31840796019900497,0.2717915681774204,0.9745319291406606,2652,200,déficit
aspect|Moon|Venus|square,0.07315233785822021,0.07894984917043743,0.005264592128341763,0.9265671641791042,-1.1012270601185796,0.24875621890547264,0.27079784724454703,0.9745319291406606,2652,200,déficit
aspect|Venus|Neptune|trine,0.083710407239819,0.08913838612368023,0.004899686079642581,0.9391061570676199,-1.1078217656460942,0.27860696517412936,0.2679387981333632,0.9745319291406606,2652,200,déficit
aspect|Saturn|Neptune|square,0.08220211161387632,0.08392722473604833,0.0015779511145748615,0.9794451308547674,-1.09326144912721,0.27860696517412936,0.2742790239115258,0.9746701028284578,2652,200,déficit
house|Venus|1,0.07767722473604827,0.08348793363499253,0.005364582635372883,0.9304006142450649,-1.0831614114077994,0.3383084577114428,0.27873678450231126,0.9817454887780521,2652,200,déficit
house|Neptune|3,0.08182503770739065,0.08752450980392157,0.005327157887043995,0.9348814165392155,-1.0698898394568739,0.31840796019900497,0.28466889708366955,0.9852019220808738,2652,200,déficit
house|Jupiter|11,0.08936651583710407,0.08352187028657618,0.005461835098833531,1.0699774266365687,1.070088247771545,0.25870646766169153,0.28457958851174586,0.9852019220808738,2652,200,exceso
aspect|Mercury|Mars|opposition,0.016214177978883863,0.01397247360482651,0.002116979448990241,1.1604371879638407,1.0589164552951158,0.3482587064676617,0.2896378294602092,0.9937573803893386,2652,200,exceso
lunar_phase|luna_llena,0.11726998491704374,0.12354260935143284,0.005999118600943932,0.9492270361835582,-1.045591002885346,0.30845771144278605,0.295749904975067,0.9975293405091241,2652,200,déficit
aspect|Sun|Pluto|sextile,0.07315233785822021,0.06806561085972852,0.004862959880652722,1.0747327017893744,1.046014592620685,0.3283582089552239,0.29555429509192616,0.9975293405091241,2652,200,exceso
angular|Saturn|MC,0.04411764705882353,0.0444871794871794,0.0035513699642643146,0.9916935073741332,-0.1040534869851052,0.9552238805970149,0.9171269024209867,1.0,2652,200,déficit
angular|Saturn|ASC,0.04751131221719457,0.04401018099547503,0.003897345031139136,1.079552756715077,0.8983375076484331,0.3880597014925373,0.3690056418865204,1.0,2652,200,exceso
angular|Jupiter|IC,0.042609351432880846,0.04421191553544487,0.0037672793878730255,0.9637526652452042,-0.42539029829396907,0.7263681592039801,0.6705521772341807,1.0,2652,200,déficit
angular|Jupiter|MC,0.04600301659125189,0.044830316742081384,0.0042595322249000004,1.0261586340314592,0.2753118857313106,0.7960199004975125,0.7830766336934651,1.0,2652,200,exceso
angular|Jupiter|ASC,0.042986425339366516,0.04559012066365001,0.004047922825446332,0.9428890451180693,-0.6432176295249412,0.5671641791044776,0.5200828955008984,1.0,2652,200,déficit
angular|Mars|IC,0.04562594268476621,0.04484728506787326,0.0035922014076231407,1.0173624248539126,0.21676335164295937,0.835820895522388,0.8283927740430761,1.0,2652,200,exceso
angular|Mars|MC,0.042609351432880846,0.044756787330316655,0.003768312410308965,0.9520198828931313,-0.5698667370468204,0.6268656716417911,0.5687680869402456,1.0,2652,200,déficit
angular|Mars|DSC,0.04411764705882353,0.044628582202111564,0.004282302107566687,0.9885513919986493,-0.11931319427119018,1.0,0.905027230653554,1.0,2652,200,déficit
angular|Mars|ASC,0.043740573152337855,0.04463800904977368,0.0038276401341705724,0.9798952525764504,-0.234461931105833,0.8258706467661692,0.8146263841269084,1.0,2652,200,déficit
angular|Venus|IC,0.042986425339366516,0.04456825037707384,0.004123487208785282,0.9645078048986858,-0.38361342175069035,0.8159203980099502,0.7012649906525208,1.0,2652,200,déficit
angular|Venus|MC,0.04751131221719457,0.044666289592760124,0.0039344610684929815,1.0636950740787654,0.7231035140282058,0.4975124378109453,0.4696162905369317,1.0,2652,200,exceso
angular|Venus|ASC,0.04487179487179487,0.0443457767722473,0.0038052374707893562,1.011861740572256,0.13823528849001315,0.9154228855721394,0.8900544666249185,1.0,2652,200,exceso
angular|Mercury|IC,0.0444947209653092,0.04412895927601805,0.0036384139110482946,1.0082884730411017,0.10052778442290211,0.945273631840796,0.9199253257801876,1.0,2652,200,exceso
aspect|Sun|Mars|sextile,0.09276018099547512,0.09652714932126699,0.004388126771204183,0.9609750380874251,-0.8584456471293216,0.42786069651741293,0.39064643111247765,1.0,2652,200,déficit
aspect|Sun|Mars|conjunction,0.0757918552036199,0.07537895927601812,0.003185612647260617,1.0054776018608835,0.12961272236184848,0.9850746268656716,0.8968728371713773,1.0,2652,200,exceso
aspect|Sun|Venus|opposition,0.0,0.0,0.0,,,1.0,1.0,1.0,2652,200,exceso
aspect|Sun|Venus|trine,0.0,0.0,0.0,,,1.0,1.0,1.0,2652,200,exceso
aspect|Sun|Venus|square,0.0,0.0,0.0,,,1.0,1.0,1.0,2652,200,exceso
aspect|Sun|Venus|sextile,0.0,0.0,0.0,,,1.0,1.0,1.0,2652,200,exceso
aspect|Sun|Venus|conjunction,0.11953242835595777,0.1168118401206636,0.004078568863429679,1.0232903465306589,0.6670448204732332,0.5870646766169154,0.5047435045925746,1.0,2652,200,exceso
aspect|Sun|Mercury|opposition,0.0,0.0,0.0,,,1.0,1.0,1.0,2652,200,exceso
aspect|Sun|Mercury|trine,0.0,0.0,0.0,,,1.0,1.0,1.0,2652,200,exceso
aspect|Sun|Mercury|square,0.0,0.0,0.0,,,1.0,1.0,1.0,2652,200,exceso
aspect|Sun|Mercury|sextile,0.0,0.0,0.0,,,1.0,1.0,1.0,2652,200,exceso
aspect|Sun|Mercury|conjunction,0.23265460030165913,0.23105015082956226,0.007301955631097782,1.0069441611110672,0.2197287347602871,0.835820895522388,0.8260824244130015,1.0,2652,200,exceso
aspect|Sun|Moon|opposition,0.042609351432880846,0.043504901960784235,0.004066913046434719,0.9794149512459389,-0.22020400182602348,0.8258706467661692,0.8257122801141521,1.0,2652,200,déficit
aspect|Sun|Moon|trine,0.08785822021116138,0.08964366515837108,0.005430279721467176,0.9800828653753124,-0.3287942866278899,0.746268656716418,0.7423111818217982,1.0,2652,200,déficit
angular|Saturn|IC,0.042232277526395176,0.044722850678732946,0.004292967137750566,0.9443109481050564,-0.5801519257943315,0.6368159203980099,0.5618121696497032,1.0,2652,200,déficit
aspect|Venus|Neptune|opposition,0.049773755656108594,0.04772435897435894,0.0031689673287202567,1.0429423616323634,0.6467080500250131,0.5174129353233831,0.5178209121108537,1.0,2652,200,exceso
aspect|Venus|Neptune|square,0.0784313725490196,0.07681372549019609,0.005004391336873788,1.0210593490746647,0.32324551577416194,0.8059701492537313,0.7465093129143187,1.0,2652,200,exceso
aspect|Venus|Uranus|opposition,0.042232277526395176,0.04531297134238303,0.003427312891430727,0.9320129816093883,-0.8988656459380996,0.3880597014925373,0.3687242285857816,1.0,2652,200,déficit
